proteinA,Gene_Symbol,proteinB,Accession
Q2TAP0,GOLGA7B,SARS-CoV-2_nsp10,P0DTC1
Q5VZ72,IZUMO3,SARS-CoV-2_nsp10,P0DTC1
Q9H3H5,DPAGT1,SARS-CoV-2_nsp10,P0DTC1
Q6UXK2,ISLR2,SARS-CoV-2_nsp10,P0DTC1
P23458,JAK1,SARS-CoV-2_nsp10,P0DTC1
Q96CN7,ISOC1,SARS-CoV-2_nsp10,P0DTC1
O60674,JAK2,SARS-CoV-2_nsp10,P0DTC1
P52333,JAK3,SARS-CoV-2_nsp10,P0DTC1
P51674,GPM6A,SARS-CoV-2_nsp10,P0DTC1
P13807,GYS1,SARS-CoV-2_nsp10,P0DTC1
P10412,H1-4,SARS-CoV-2_nsp10,P0DTC1
P0C1H6,H2BW2,SARS-CoV-2_nsp10,P0DTC1
Q8IUE6,H2AC21,SARS-CoV-2_nsp10,P0DTC1
Q92896,GLG1,SARS-CoV-2_nsp10,P0DTC1
Q16665,HIF1A,SARS-CoV-2_nsp10,P0DTC1
A2RTY3,HEATR9,SARS-CoV-2_nsp10,P0DTC1
Q9UKV0,HDAC9,SARS-CoV-2_nsp10,P0DTC1
A8MV81,HIGD1C,SARS-CoV-2_nsp10,P0DTC1
Q4G112,HSF5,SARS-CoV-2_nsp10,P0DTC1
Q9NUN5,LMBRD1,SARS-CoV-2_nsp10,P0DTC1
P0DUH7,HRURF,SARS-CoV-2_nsp10,P0DTC1
O60921,HUS1,SARS-CoV-2_nsp10,P0DTC1
P00738,HP,SARS-CoV-2_nsp10,P0DTC1
P54652,HSPA2,SARS-CoV-2_nsp10,P0DTC1
Q14527,HLTF,SARS-CoV-2_nsp10,P0DTC1
O95757,HSPA4L,SARS-CoV-2_nsp10,P0DTC1
P28358,HOXD10,SARS-CoV-2_nsp10,P0DTC1
Q9UHA7,IL36A,SARS-CoV-2_nsp10,P0DTC1
P01584,IL1B,SARS-CoV-2_nsp10,P0DTC1
Q6IPM2,IQCE,SARS-CoV-2_nsp10,P0DTC1
Q9P2E8,MARCHF4,SARS-CoV-2_nsp10,P0DTC1
Q13576,IQGAP2,SARS-CoV-2_nsp10,P0DTC1
P12268,IMPDH2,SARS-CoV-2_nsp10,P0DTC1
Q86VS3,IQCH,SARS-CoV-2_nsp10,P0DTC1
Q96S16,JMJD8,SARS-CoV-2_nsp10,P0DTC1
P0DM35,MT1HL1,SARS-CoV-2_nsp10,P0DTC1
Q17RY6,LY6K,SARS-CoV-2_nsp10,P0DTC1
H3BQJ8,LY6L,SARS-CoV-2_nsp10,P0DTC1
Q13021,MALL,SARS-CoV-2_nsp10,P0DTC1
O95711,LY86,SARS-CoV-2_nsp10,P0DTC1
Q5VYJ5,MALRD1,SARS-CoV-2_nsp10,P0DTC1
Q6P0Q8,MAST2,SARS-CoV-2_nsp10,P0DTC1
Q8N1E2,LYG1,SARS-CoV-2_nsp10,P0DTC1
P28300,LOX,SARS-CoV-2_nsp10,P0DTC1
Q92585,MAML1,SARS-CoV-2_nsp10,P0DTC1
O75608,LYPLA1,SARS-CoV-2_nsp10,P0DTC1
Q8N2G4,LYPD1,SARS-CoV-2_nsp10,P0DTC1
O95274,LYPD3,SARS-CoV-2_nsp10,P0DTC1
Q9NQ29,LUC7L,SARS-CoV-2_nsp10,P0DTC1
Q5VWZ2,LYPLAL1,SARS-CoV-2_nsp10,P0DTC1
Q86UE4,MTDH,SARS-CoV-2_nsp10,P0DTC1
Q8IV03,LURAP1L,SARS-CoV-2_nsp10,P0DTC1
Q10469,MGAT2,SARS-CoV-2_nsp10,P0DTC1
Q8IWA4,MFN1,SARS-CoV-2_nsp10,P0DTC1
Q09327,MGAT3,SARS-CoV-2_nsp10,P0DTC1
Q16674,MIA,SARS-CoV-2_nsp10,P0DTC1
Q8TCB7,METTL6,SARS-CoV-2_nsp10,P0DTC1
Q9H1A3,METTL9,SARS-CoV-2_nsp10,P0DTC1
Q9BY79,MFRP,SARS-CoV-2_nsp10,P0DTC1
P61326,MAGOH,SARS-CoV-2_nsp10,P0DTC1
A6NFX1,MFSD2B,SARS-CoV-2_nsp10,P0DTC1
Q5TF39,MFSD4B,SARS-CoV-2_nsp10,P0DTC1
Q8IWD5,MFSD6L,SARS-CoV-2_nsp10,P0DTC1
Q9H3U5,MFSD1,SARS-CoV-2_nsp10,P0DTC1
Q6ZSS7,MFSD6,SARS-CoV-2_nsp10,P0DTC1
Q13164,MAPK7,SARS-CoV-2_nsp10,P0DTC1
Q9UHH9,IP6K2,SARS-CoV-2_nsp10,P0DTC1
Q8N344,MIER2,SARS-CoV-2_nsp10,P0DTC1
Q7Z3K6,MIER3,SARS-CoV-2_nsp10,P0DTC1
Q9Y624,F11R,SARS-CoV-2_nsp10,P0DTC1
Q15306,IRF4,SARS-CoV-2_nsp10,P0DTC1
Q96PE3,INPP4A,SARS-CoV-2_nsp10,P0DTC1
O75578,ITGA10,SARS-CoV-2_nsp10,P0DTC1
Q14571,ITPR2,SARS-CoV-2_nsp10,P0DTC1
A1A4Y4,IRGM,SARS-CoV-2_nsp10,P0DTC1
Q27J81,INF2,SARS-CoV-2_nsp10,P0DTC1
P78412,IRX6,SARS-CoV-2_nsp10,P0DTC1
P60014,KRTAP10-10,SARS-CoV-2_nsp10,P0DTC1
Q3SY46,KRTAP13-3,SARS-CoV-2_nsp10,P0DTC1
Q5H943,CT83,SARS-CoV-2_nsp10,P0DTC1
Q3LI61,KRTAP20-2,SARS-CoV-2_nsp10,P0DTC1
Q86Y97,KMT5C,SARS-CoV-2_nsp10,P0DTC1
Q6PEX3,KRTAP26-1,SARS-CoV-2_nsp10,P0DTC1
Q9BYR2,KRTAP4-5,SARS-CoV-2_nsp10,P0DTC1
Q9BYQ7,KRTAP4-1,SARS-CoV-2_nsp10,P0DTC1
Q8IUC3,KRTAP7-1,SARS-CoV-2_nsp10,P0DTC1
Q9H9S4,CAB39L,SARS-CoV-2_nsp10,P0DTC1
Q9NZT1,CALML5,SARS-CoV-2_nsp10,P0DTC1
Q5NE16,CTSL3P,SARS-CoV-2_nsp10,P0DTC1
C9J302,C4orf51,SARS-CoV-2_nsp10,P0DTC1
O14519,CDK2AP1,SARS-CoV-2_nsp10,P0DTC1
Q9P209,CEP72,SARS-CoV-2_nsp10,P0DTC1
O95400,CD2BP2,SARS-CoV-2_nsp10,P0DTC1
Q9NPF0,CD320,SARS-CoV-2_nsp10,P0DTC1
P0DN87,CGB7,SARS-CoV-2_nsp10,P0DTC1
P0CG36,CFC1B,SARS-CoV-2_nsp10,P0DTC1
Q9UNI1,CELA1,SARS-CoV-2_nsp10,P0DTC1
P41002,CCNF,SARS-CoV-2_nsp10,P0DTC1
P09093,CELA3A,SARS-CoV-2_nsp10,P0DTC1
P59091,LINC00315,SARS-CoV-2_nsp10,P0DTC1
O00574,CXCR6,SARS-CoV-2_nsp10,P0DTC1
Q05D32,CTDSPL2,SARS-CoV-2_nsp10,P0DTC1
P0DMV0,CT45A7,SARS-CoV-2_nsp10,P0DTC1
Q30KP8,DEFB136,SARS-CoV-2_nsp10,P0DTC1
P19113,HDC,SARS-CoV-2_nsp10,P0DTC1
Q96FC9,DDX11,SARS-CoV-2_nsp10,P0DTC1
Q5VZB9,DMRTA1,SARS-CoV-2_nsp10,P0DTC1
A6NL82,FAM183A,SARS-CoV-2_nsp10,P0DTC1
Q3ZM63,ETDA,SARS-CoV-2_nsp10,P0DTC1
Q9H201,EPN3,SARS-CoV-2_nsp10,P0DTC1
Q5T8I3,FAM102B,SARS-CoV-2_nsp10,P0DTC1
P02008,HBZ,SARS-CoV-2_nsp10,P0DTC1
Q6ZU69,FAM205A,SARS-CoV-2_nsp10,P0DTC1
Q96ND0,FAM210A,SARS-CoV-2_nsp10,P0DTC1
Q8N9E0,FAM133A,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GUQ0,FAM236A,SARS-CoV-2_nsp10,P0DTC1
A0A494C0N9,FAM246B,SARS-CoV-2_nsp10,P0DTC1
Q96DE9,EOLA2,SARS-CoV-2_nsp10,P0DTC1
Q96KP1,EXOC2,SARS-CoV-2_nsp10,P0DTC1
A6NNH2,FAM90A27P,SARS-CoV-2_nsp10,P0DTC1
Q9Y2C4,EXOG,SARS-CoV-2_nsp10,P0DTC1
Q9Y2D4,EXOC6B,SARS-CoV-2_nsp10,P0DTC1
Q96CS3,FAF2,SARS-CoV-2_nsp10,P0DTC1
Q9NVI1,FANCI,SARS-CoV-2_nsp10,P0DTC1
P22083,FUT4,SARS-CoV-2_nsp10,P0DTC1
Q96A11,GAL3ST3,SARS-CoV-2_nsp10,P0DTC1
Q8TDB4,MGARP,SARS-CoV-2_nsp10,P0DTC1
Q8IVP5,FUNDC1,SARS-CoV-2_nsp10,P0DTC1
Q5VVW2,GARNL3,SARS-CoV-2_nsp10,P0DTC1
O43903,GAS2,SARS-CoV-2_nsp10,P0DTC1
Q75VX8,GAREM2,SARS-CoV-2_nsp10,P0DTC1
O60755,GALR3,SARS-CoV-2_nsp10,P0DTC1
Q9P2W3,GNG13,SARS-CoV-2_nsp10,P0DTC1
Q02742,GCNT1,SARS-CoV-2_nsp10,P0DTC1
Q9UK08,GNG8,SARS-CoV-2_nsp10,P0DTC1
P01567,IFNA7,SARS-CoV-2_nsp10,P0DTC1
Q02535,ID3,SARS-CoV-2_nsp10,P0DTC1
P32881,IFNA8,SARS-CoV-2_nsp10,P0DTC1
P15248,IL9,SARS-CoV-2_nsp10,P0DTC1
Q53G44,IFI44L,SARS-CoV-2_nsp10,P0DTC1
Q12905,ILF2,SARS-CoV-2_nsp10,P0DTC1
P01579,IFNG,SARS-CoV-2_nsp10,P0DTC1
P46199,MTIF2,SARS-CoV-2_nsp10,P0DTC1
P38919,EIF4A3,SARS-CoV-2_nsp10,P0DTC1
Q9H0C8,ILKAP,SARS-CoV-2_nsp10,P0DTC1
Q13418,ILK,SARS-CoV-2_nsp10,P0DTC1
P05000,IFNW1,SARS-CoV-2_nsp10,P0DTC1
O00458,IFRD1,SARS-CoV-2_nsp10,P0DTC1
Q5T764,IFIT1B,SARS-CoV-2_nsp10,P0DTC1
Q8IY31,IFT20,SARS-CoV-2_nsp10,P0DTC1
Q9BVM4,GGACT,SARS-CoV-2_nsp10,P0DTC1
P05155,SERPING1,SARS-CoV-2_nsp10,P0DTC1
Q8N5X7,EIF4E3,SARS-CoV-2_nsp10,P0DTC1
Q05084,ICA1,SARS-CoV-2_nsp10,P0DTC1
P05362,ICAM1,SARS-CoV-2_nsp10,P0DTC1
Q9UN88,GABRQ,SARS-CoV-2_nsp10,P0DTC1
Q14409,GK3P,SARS-CoV-2_nsp10,P0DTC1
P09341,CXCL1,SARS-CoV-2_nsp10,P0DTC1
Q7RTV2,GSTA5,SARS-CoV-2_nsp10,P0DTC1
P78508,KCNJ10,SARS-CoV-2_nsp10,P0DTC1
Q7Z6J2,TAMALIN,SARS-CoV-2_nsp10,P0DTC1
Q92953,KCNB2,SARS-CoV-2_nsp10,P0DTC1
O14782,KIF3C,SARS-CoV-2_nsp10,P0DTC1
O94953,KDM4B,SARS-CoV-2_nsp10,P0DTC1
P48730,CSNK1D,SARS-CoV-2_nsp10,P0DTC1
Q96PR1,KCNC2,SARS-CoV-2_nsp10,P0DTC1
B2RXH2,KDM4E,SARS-CoV-2_nsp10,P0DTC1
Q12840,KIF5A,SARS-CoV-2_nsp10,P0DTC1
P49674,CSNK1E,SARS-CoV-2_nsp10,P0DTC1
Q8IZP7,HS6ST3,SARS-CoV-2_nsp10,P0DTC1
O60282,KIF5C,SARS-CoV-2_nsp10,P0DTC1
P13196,ALAS1,SARS-CoV-2_nsp10,P0DTC1
Q5TGJ6,HDGFL1,SARS-CoV-2_nsp10,P0DTC1
Q53FT3,HIKESHI,SARS-CoV-2_nsp10,P0DTC1
Q9UBK5,HCST,SARS-CoV-2_nsp10,P0DTC1
Q16534,HLF,SARS-CoV-2_nsp10,P0DTC1
P84074,HPCA,SARS-CoV-2_nsp10,P0DTC1
Q9Y278,HS3ST2,SARS-CoV-2_nsp10,P0DTC1
Q12988,HSPB3,SARS-CoV-2_nsp10,P0DTC1
A0A0G2JS06,IGLV5-39,SARS-CoV-2_nsp10,P0DTC1
O15131,KPNA5,SARS-CoV-2_nsp10,P0DTC1
Q15051,IQCB1,SARS-CoV-2_nsp10,P0DTC1
A9QM74,KPNA7,SARS-CoV-2_nsp10,P0DTC1
P58062,SPINK7,SARS-CoV-2_nsp10,P0DTC1
Q14653,IRF3,SARS-CoV-2_nsp10,P0DTC1
Q13572,ITPK1,SARS-CoV-2_nsp10,P0DTC1
Q9NRR6,INPP5E,SARS-CoV-2_nsp10,P0DTC1
Q8IWB1,ITPRIP,SARS-CoV-2_nsp10,P0DTC1
Q02556,IRF8,SARS-CoV-2_nsp10,P0DTC1
O94854,KIAA0754,SARS-CoV-2_nsp10,P0DTC1
Q8IV33,KIAA0825,SARS-CoV-2_nsp10,P0DTC1
Q701N2,KRTAP5-5,SARS-CoV-2_nsp10,P0DTC1
Q9BYP9,KRTAP9-9,SARS-CoV-2_nsp10,P0DTC1
Q9BYR6,KRTAP3-3,SARS-CoV-2_nsp10,P0DTC1
A8MVA2,KRTAP9-6,SARS-CoV-2_nsp10,P0DTC1
Q6L8H4,KRTAP5-1,SARS-CoV-2_nsp10,P0DTC1
P0C7H8,KRTAP2-3,SARS-CoV-2_nsp10,P0DTC1
Q6L8H2,KRTAP5-3,SARS-CoV-2_nsp10,P0DTC1
Q6JEL2,KLHL10,SARS-CoV-2_nsp10,P0DTC1
O60256,PRPSAP2,SARS-CoV-2_nsp10,P0DTC1
Q9P2G3,KLHL14,SARS-CoV-2_nsp10,P0DTC1
Q8N239,KLHL34,SARS-CoV-2_nsp10,P0DTC1
Q96S06,LMF1,SARS-CoV-2_nsp10,P0DTC1
Q9Y546,LRRC42,SARS-CoV-2_nsp10,P0DTC1
Q6UY01,LRRC31,SARS-CoV-2_nsp10,P0DTC1
Q9UBF9,MYOT,SARS-CoV-2_nsp10,P0DTC1
O75145,PPFIA3,SARS-CoV-2_nsp10,P0DTC1
Q9H2C1,LHX5,SARS-CoV-2_nsp10,P0DTC1
Q9C056,NKX6-2,SARS-CoV-2_nsp10,P0DTC1
Q16798,ME3,SARS-CoV-2_nsp10,P0DTC1
Q9H6Y5,MAGIX,SARS-CoV-2_nsp10,P0DTC1
Q5C9Z4,NOM1,SARS-CoV-2_nsp10,P0DTC1
Q969S2,NEIL2,SARS-CoV-2_nsp10,P0DTC1
Q92982,NINJ1,SARS-CoV-2_nsp10,P0DTC1
Q86XR2,NIBAN3,SARS-CoV-2_nsp10,P0DTC1
Q3KQU3,MAP7D1,SARS-CoV-2_nsp10,P0DTC1
Q3KP22,MAJIN,SARS-CoV-2_nsp10,P0DTC1
Q9HCC0,MCCC2,SARS-CoV-2_nsp10,P0DTC1
Q8NG66,NEK11,SARS-CoV-2_nsp10,P0DTC1
Q8N4C6,NIN,SARS-CoV-2_nsp10,P0DTC1
Q86SG6,NEK8,SARS-CoV-2_nsp10,P0DTC1
Q16584,MAP3K11,SARS-CoV-2_nsp10,P0DTC1
Q9Y4F3,MARF1,SARS-CoV-2_nsp10,P0DTC1
O95868,LY6G6D,SARS-CoV-2_nsp10,P0DTC1
Q14210,LY6D,SARS-CoV-2_nsp10,P0DTC1
P30419,NMT1,SARS-CoV-2_nsp10,P0DTC1
P46531,NOTCH1,SARS-CoV-2_nsp10,P0DTC1
P10253,GAA,SARS-CoV-2_nsp10,P0DTC1
O00255,MEN1,SARS-CoV-2_nsp10,P0DTC1
Q8TC71,SPATA18,SARS-CoV-2_nsp10,P0DTC1
A1L020,MEX3A,SARS-CoV-2_nsp10,P0DTC1
Q5U5Q3,MEX3C,SARS-CoV-2_nsp10,P0DTC1
P55083,MFAP4,SARS-CoV-2_nsp10,P0DTC1
A6BM72,MEGF11,SARS-CoV-2_nsp10,P0DTC1
Q75NE6,MIR17HG,SARS-CoV-2_nsp10,P0DTC1
O00470,MEIS1,SARS-CoV-2_nsp10,P0DTC1
Q5VZ52,MORN5,SARS-CoV-2_nsp10,P0DTC1
Q9HCQ7,NPVF,SARS-CoV-2_nsp10,P0DTC1
Q8TAT6,NPLOC4,SARS-CoV-2_nsp10,P0DTC1
Q9Y5U8,MPC1,SARS-CoV-2_nsp10,P0DTC1
Q01449,MYL7,SARS-CoV-2_nsp10,P0DTC1
Q15620,OR8B8,SARS-CoV-2_nsp10,P0DTC1
Q9GZW8,MS4A7,SARS-CoV-2_nsp10,P0DTC1
Q8IZT9,FAM9C,SARS-CoV-2_nsp10,P0DTC1
O14964,HGS,SARS-CoV-2_nsp10,P0DTC1
P43694,GATA4,SARS-CoV-2_nsp10,P0DTC1
Q96ME1,FBXL18,SARS-CoV-2_nsp10,P0DTC1
Q96ED9,HOOK2,SARS-CoV-2_nsp10,P0DTC1
Q9ULV1,FZD4,SARS-CoV-2_nsp10,P0DTC1
Q5JY77,GPRASP1,SARS-CoV-2_nsp10,P0DTC1
P55317,FOXA1,SARS-CoV-2_nsp10,P0DTC1
Q12946,FOXF1,SARS-CoV-2_nsp10,P0DTC1
A6NGY1,FRG2C,SARS-CoV-2_nsp10,P0DTC1
Q04609,FOLH1,SARS-CoV-2_nsp10,P0DTC1
O97980,HMHB1,SARS-CoV-2_nsp10,P0DTC1
Q8NCD3,HJURP,SARS-CoV-2_nsp10,P0DTC1
P04035,HMGCR,SARS-CoV-2_nsp10,P0DTC1
Q9H3K2,GHITM,SARS-CoV-2_nsp10,P0DTC1
Q68CQ7,GLT8D1,SARS-CoV-2_nsp10,P0DTC1
O95749,GGPS1,SARS-CoV-2_nsp10,P0DTC1
O75409,H2AP,SARS-CoV-2_nsp10,P0DTC1
Q9NWZ8,GEMIN8,SARS-CoV-2_nsp10,P0DTC1
P16520,GNB3,SARS-CoV-2_nsp10,P0DTC1
Q9H2K0,MTIF3,SARS-CoV-2_nsp10,P0DTC1
Q6P9H5,GIMAP6,SARS-CoV-2_nsp10,P0DTC1
P31150,GDI1,SARS-CoV-2_nsp10,P0DTC1
P63241,EIF5A,SARS-CoV-2_nsp10,P0DTC1
O00591,GABRP,SARS-CoV-2_nsp10,P0DTC1
P31260,HOXA10,SARS-CoV-2_nsp10,P0DTC1
Q8IWJ2,GCC2,SARS-CoV-2_nsp10,P0DTC1
P24046,GABRR1,SARS-CoV-2_nsp10,P0DTC1
O95843,GUCA1C,SARS-CoV-2_nsp10,P0DTC1
Q02539,H1-1,SARS-CoV-2_nsp10,P0DTC1
Q86UQ5,GTSCR1,SARS-CoV-2_nsp10,P0DTC1
Q5QNW6,H2BC18,SARS-CoV-2_nsp10,P0DTC1
P22492,H1-6,SARS-CoV-2_nsp10,P0DTC1
P78414,IRX1,SARS-CoV-2_nsp10,P0DTC1
Q6NXT2,H3-5,SARS-CoV-2_nsp10,P0DTC1
P42263,GRIA3,SARS-CoV-2_nsp10,P0DTC1
Q9UII4,HERC5,SARS-CoV-2_nsp10,P0DTC1
P22557,ALAS2,SARS-CoV-2_nsp10,P0DTC1
Q96MH2,HEXIM2,SARS-CoV-2_nsp10,P0DTC1
Q9H0R4,HDHD2,SARS-CoV-2_nsp10,P0DTC1
P14210,HGF,SARS-CoV-2_nsp10,P0DTC1
Q496Y0,LONRF3,SARS-CoV-2_nsp10,P0DTC1
P08238,HSP90AB1,SARS-CoV-2_nsp10,P0DTC1
O00198,HRK,SARS-CoV-2_nsp10,P0DTC1
O14792,HS3ST1,SARS-CoV-2_nsp10,P0DTC1
P07910,HNRNPC,SARS-CoV-2_nsp10,P0DTC1
Q96NI6,LRFN5,SARS-CoV-2_nsp10,P0DTC1
P01591,JCHAIN,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GVX0,LITAFD,SARS-CoV-2_nsp10,P0DTC1
Q5T7N2,L1TD1,SARS-CoV-2_nsp10,P0DTC1
A4QPB2,LRP5L,SARS-CoV-2_nsp10,P0DTC1
O75197,LRP5,SARS-CoV-2_nsp10,P0DTC1
O75581,LRP6,SARS-CoV-2_nsp10,P0DTC1
A6NJW4,LRRC3C,SARS-CoV-2_nsp10,P0DTC1
Q7Z2Q7,LRRC70,SARS-CoV-2_nsp10,P0DTC1
Q9BY71,LRRC3,SARS-CoV-2_nsp10,P0DTC1
Q6ZRR7,LRRC9,SARS-CoV-2_nsp10,P0DTC1
Q32MZ4,LRRFIP1,SARS-CoV-2_nsp10,P0DTC1
Q86VH5,LRRTM3,SARS-CoV-2_nsp10,P0DTC1
Q86VH4,LRRTM4,SARS-CoV-2_nsp10,P0DTC1
Q9UFC0,LRWD1,SARS-CoV-2_nsp10,P0DTC1
Q6ZN28,MACC1,SARS-CoV-2_nsp10,P0DTC1
A1Z1Q3,MACROD2,SARS-CoV-2_nsp10,P0DTC1
O15068,MCF2L,SARS-CoV-2_nsp10,P0DTC1
Q6WRI0,IGSF10,SARS-CoV-2_nsp10,P0DTC1
Q13907,IDI1,SARS-CoV-2_nsp10,P0DTC1
P05015,IFNA16,SARS-CoV-2_nsp10,P0DTC1
P41134,ID1,SARS-CoV-2_nsp10,P0DTC1
Q9BQD1,PMCHL2,SARS-CoV-2_nsp10,P0DTC1
Q9P1T7,MDFIC,SARS-CoV-2_nsp10,P0DTC1
Q8TC05,MDM1,SARS-CoV-2_nsp10,P0DTC1
Q2VIR3,EIF2S3B,SARS-CoV-2_nsp10,P0DTC1
D6RGH6,MCIDAS,SARS-CoV-2_nsp10,P0DTC1
Q86WN2,IFNE,SARS-CoV-2_nsp10,P0DTC1
P30740,SERPINB1,SARS-CoV-2_nsp10,P0DTC1
P24592,IGFBP6,SARS-CoV-2_nsp10,P0DTC1
O15481,MAGEB4,SARS-CoV-2_nsp10,P0DTC1
A0A0J9YXX1,IGHV5-10-1,SARS-CoV-2_nsp10,P0DTC1
Q96D96,HVCN1,SARS-CoV-2_nsp10,P0DTC1
P31270,HOXA11,SARS-CoV-2_nsp10,P0DTC1
Q1MX18,INSC,SARS-CoV-2_nsp10,P0DTC1
Q96HW7,INTS4,SARS-CoV-2_nsp10,P0DTC1
P05783,KRT18,SARS-CoV-2_nsp10,P0DTC1
Q9ULK4,MED23,SARS-CoV-2_nsp10,P0DTC1
Q08881,ITK,SARS-CoV-2_nsp10,P0DTC1
Q9BUN1,MENT,SARS-CoV-2_nsp10,P0DTC1
O00505,KPNA3,SARS-CoV-2_nsp10,P0DTC1
Q719H9,KCTD1,SARS-CoV-2_nsp10,P0DTC1
Q8NC54,KCT2,SARS-CoV-2_nsp10,P0DTC1
P0C5Y4,KRTAP1-4,SARS-CoV-2_nsp10,P0DTC1
Q9BYU5,KRTAP2-1,SARS-CoV-2_nsp10,P0DTC1
Q9BYT5,KRTAP2-2,SARS-CoV-2_nsp10,P0DTC1
O75840,KLF7,SARS-CoV-2_nsp10,P0DTC1
Q5VWX1,KHDRBS2,SARS-CoV-2_nsp10,P0DTC1
Q96L42,KCNH8,SARS-CoV-2_nsp10,P0DTC1
Q9NR64,KLHL1,SARS-CoV-2_nsp10,P0DTC1
P46013,MKI67,SARS-CoV-2_nsp10,P0DTC1
P04183,TK1,SARS-CoV-2_nsp10,P0DTC1
Q15049,MLC1,SARS-CoV-2_nsp10,P0DTC1
O95255,ABCC6,SARS-CoV-2_nsp10,P0DTC1
Q10571,MN1,SARS-CoV-2_nsp10,P0DTC1
P05162,LGALS2,SARS-CoV-2_nsp10,P0DTC1
Q5T871,LELP1,SARS-CoV-2_nsp10,P0DTC1
O95447,LCA5L,SARS-CoV-2_nsp10,P0DTC1
Q9BQE6,LBHD1,SARS-CoV-2_nsp10,P0DTC1
P07942,LAMB1,SARS-CoV-2_nsp10,P0DTC1
Q9H6V9,LDAH,SARS-CoV-2_nsp10,P0DTC1
Q5T753,LCE1E,SARS-CoV-2_nsp10,P0DTC1
Q5TA82,LCE2D,SARS-CoV-2_nsp10,P0DTC1
Q5TA77,LCE3B,SARS-CoV-2_nsp10,P0DTC1
P28360,MSX1,SARS-CoV-2_nsp10,P0DTC1
O43193,MLNR,SARS-CoV-2_nsp10,P0DTC1
P35548,MSX2,SARS-CoV-2_nsp10,P0DTC1
P04731,MT1A,SARS-CoV-2_nsp10,P0DTC1
Q9BYZ2,LDHAL6B,SARS-CoV-2_nsp10,P0DTC1
P13640,MT1G,SARS-CoV-2_nsp10,P0DTC1
P80294,MT1H,SARS-CoV-2_nsp10,P0DTC1
P23919,DTYMK,SARS-CoV-2_nsp10,P0DTC1
P56278,MTCP1,SARS-CoV-2_nsp10,P0DTC1
Q9H867,VCPKMT,SARS-CoV-2_nsp10,P0DTC1
Q49AM1,MTERF2,SARS-CoV-2_nsp10,P0DTC1
O75648,TRMU,SARS-CoV-2_nsp10,P0DTC1
P02795,MT2A,SARS-CoV-2_nsp10,P0DTC1
Q8N3F0,MTURN,SARS-CoV-2_nsp10,P0DTC1
P60985,KRTDAP,SARS-CoV-2_nsp10,P0DTC1
Q9C0E8,LNPK,SARS-CoV-2_nsp10,P0DTC1
P0CW19,LIMS3,SARS-CoV-2_nsp10,P0DTC1
Q9UK45,LSM7,SARS-CoV-2_nsp10,P0DTC1
Q14004,CDK13,SARS-CoV-2_nsp10,P0DTC1
Q16589,CCNG2,SARS-CoV-2_nsp10,P0DTC1
P10909,CLU,SARS-CoV-2_nsp10,P0DTC1
Q9H078,CLPB,SARS-CoV-2_nsp10,P0DTC1
A0PK11,CLRN2,SARS-CoV-2_nsp10,P0DTC1
Q8N3C7,CLIP4,SARS-CoV-2_nsp10,P0DTC1
Q9UDT6,CLIP2,SARS-CoV-2_nsp10,P0DTC1
Q8IUL8,CILP2,SARS-CoV-2_nsp10,P0DTC1
Q9P2X0,DPM3,SARS-CoV-2_nsp10,P0DTC1
O75319,DUSP11,SARS-CoV-2_nsp10,P0DTC1
Q9NWW5,CLN6,SARS-CoV-2_nsp10,P0DTC1
Q9NRU3,CNNM1,SARS-CoV-2_nsp10,P0DTC1
Q6P4Q7,CNNM4,SARS-CoV-2_nsp10,P0DTC1
P51797,CLCN6,SARS-CoV-2_nsp10,P0DTC1
Q8TCG1,CIP2A,SARS-CoV-2_nsp10,P0DTC1
Q14746,COG2,SARS-CoV-2_nsp10,P0DTC1
Q9BV73,CEP250,SARS-CoV-2_nsp10,P0DTC1
Q9P000,COMMD9,SARS-CoV-2_nsp10,P0DTC1
Q8NCS7,SLC44A5,SARS-CoV-2_nsp10,P0DTC1
Q8N9Y4,FAM181A,SARS-CoV-2_nsp10,P0DTC1
Q9BQA9,CYBC1,SARS-CoV-2_nsp10,P0DTC1
Q99645,EPYC,SARS-CoV-2_nsp10,P0DTC1
Q9H8M9,EVA1A,SARS-CoV-2_nsp10,P0DTC1
A6NM66,LINC01548,SARS-CoV-2_nsp10,P0DTC1
Q9NTQ9,GJB4,SARS-CoV-2_nsp10,P0DTC1
P58505,C21orf58,SARS-CoV-2_nsp10,P0DTC1
P29033,GJB2,SARS-CoV-2_nsp10,P0DTC1
Q5T442,GJC2,SARS-CoV-2_nsp10,P0DTC1
Q9H7T0,CATSPERB,SARS-CoV-2_nsp10,P0DTC1
O95715,CXCL14,SARS-CoV-2_nsp10,P0DTC1
P0C5K6,VENTXP1,SARS-CoV-2_nsp10,P0DTC1
Q14203,DCTN1,SARS-CoV-2_nsp10,P0DTC1
Q8NFG4,FLCN,SARS-CoV-2_nsp10,P0DTC1
Q8IWE4,DCUN1D3,SARS-CoV-2_nsp10,P0DTC1
Q92841,DDX17,SARS-CoV-2_nsp10,P0DTC1
P16591,FER,SARS-CoV-2_nsp10,P0DTC1
Q86Y56,DNAAF5,SARS-CoV-2_nsp10,P0DTC1
P35638,DDIT3,SARS-CoV-2_nsp10,P0DTC1
